experiment,currency,fold,training_horizon,evaluation_horizon,hit_rate,base_hit_rate,eligible_days,target_positives,positive_target_per_week,all_signals,outcome_signals,excluded_outcome_signals,moment_signals,excluded_moment_signals,empty_week_share,over_two_week_share,weeks,period_start,period_end,small_sample,worst_five_mean_bps,random_hit_rate_lar,random_forward_bps_lar,random_cvar_lar,forward_bps_lar,method,feature_groups,corridor
catboost_ab,TJS,wf_2023,5.0,1,0.4883720930232558,0.5708502024291497,247,141,2.764705882352941,86,86,0,86,0,0.4705882352941176,0.3333333333333333,51,2023-01-10,2023-12-30,True,170.06479688358445,0.4594767441860465,-8.31036474803002,211.48706317251495,-0.5812815279254316,catboost,"A,B",RUB->TJS
catboost_ab,TJS,wf_2024,5.0,1,0.4864864864864865,0.5483870967741935,248,136,2.6666666666666665,37,37,0,37,0,0.7254901960784313,0.1568627450980392,51,2024-01-10,2024-12-29,True,188.52847805016455,0.545,-8.85237923633696,229.7023576584008,-21.876417815850193,catboost,"A,B",RUB->TJS
catboost_ab,TJS,wf_2025,5.0,1,,0.5217391304347826,161,84,2.4705882352941178,0,0,0,0,0,1.0,0.0,34,2025-01-10,2025-08-30,True,,,,,,catboost,"A,B",RUB->TJS
catboost_ab,UZS,oot,5.0,1,0.5416666666666666,0.5506072874493927,247,136,2.5660377358490565,24,24,0,24,0,0.7547169811320755,0.0754716981132075,53,2025-09-02,2026-09-02,True,132.85972776505696,0.598125,29.39720670353223,191.1199547475384,22.94950469100277,catboost,"A,B",RUB->UZS
catboost_ab,UZS,wf_2022,5.0,1,0.4473684210526316,0.4817813765182186,247,119,2.3333333333333335,38,38,0,38,0,0.6470588235294118,0.0980392156862745,51,2022-01-11,2022-12-31,True,488.86210061240126,0.3671052631578946,-56.309881936847304,719.9367555730711,-29.801301804576656,catboost,"A,B",RUB->UZS
catboost_ab,UZS,wf_2023,5.0,1,0.4807692307692308,0.562753036437247,247,139,2.7254901960784315,104,104,0,104,0,0.4509803921568627,0.4313725490196078,51,2023-01-10,2023-12-30,False,,0.4709134615384615,-4.172247766837579,209.0761191571027,2.171040104405705,catboost,"A,B",RUB->UZS
catboost_ab,UZS,wf_2024,5.0,1,0.3684210526315789,0.5403225806451613,248,134,2.627450980392157,38,38,0,38,0,0.6862745098039216,0.1176470588235294,51,2024-01-10,2024-12-29,True,232.9404979665548,0.4161842105263157,-21.398764478374545,345.6189302967225,-39.32211298558899,catboost,"A,B",RUB->UZS
catboost_ab,UZS,wf_2025,5.0,1,,0.4472049689440994,161,72,2.1176470588235294,0,0,0,0,0,1.0,0.0,34,2025-01-10,2025-08-30,True,,,,,,catboost,"A,B",RUB->UZS
catboost_abc,AMD,oot,5.0,1,0.6,0.5344129554655871,247,132,2.490566037735849,20,20,0,20,0,0.8113207547169812,0.0566037735849056,53,2025-09-02,2026-09-02,True,89.59418141889097,0.573,10.033502144106034,117.03133919821374,6.312815914547798,catboost,"A,B,C",RUB->AMD
catboost_abc,AMD,wf_2022,5.0,1,0.5,0.5020242914979757,247,124,2.4313725490196076,6,6,0,6,0,0.9215686274509804,0.0,51,2022-01-11,2022-12-31,True,44.59171610193691,0.2983333333333333,-28.737026373284053,216.5659598910117,43.34658342878199,catboost,"A,B,C",RUB->AMD
catboost_abc,AMD,wf_2023,5.0,1,0.5,0.5708502024291497,247,141,2.764705882352941,20,20,0,20,0,0.8235294117647058,0.0784313725490196,51,2023-01-10,2023-12-30,True,95.5240167665936,0.493,-4.264568094550636,173.51821807180923,-2.834749083675425,catboost,"A,B,C",RUB->AMD
catboost_abc,AMD,wf_2024,5.0,1,,0.5604838709677419,248,139,2.7254901960784315,0,0,0,0,0,1.0,0.0,51,2024-01-10,2024-12-29,True,,,,,,catboost,"A,B,C",RUB->AMD
catboost_abc,AMD,wf_2025,5.0,1,0.0,0.453416149068323,161,73,2.1470588235294117,1,1,0,1,0,0.9705882352941176,0.0,34,2025-01-10,2025-08-30,True,37.58537795246042,0.395,-5.041744819450995,10.35834354570322,-37.444640854578104,catboost,"A,B,C",RUB->AMD
catboost_abc,KGS,oot,5.0,1,0.5833333333333334,0.4736842105263157,247,117,2.207547169811321,24,24,0,24,0,0.7547169811320755,0.0754716981132075,53,2025-09-02,2026-09-02,True,87.3383551123843,0.606875,30.12150012129613,156.3234616652623,36.44118704033061,catboost,"A,B,C",RUB->KGS
catboost_abc,KGS,wf_2022,5.0,1,0.4615384615384615,0.4979757085020243,247,123,2.411764705882353,13,13,0,13,0,0.8823529411764706,0.0588235294117647,51,2022-01-11,2022-12-31,True,199.55330638021843,0.4546153846153846,-50.58887148564568,402.806949859688,-41.16757816213065,catboost,"A,B,C",RUB->KGS
catboost_abc,KGS,wf_2023,5.0,1,0.5517241379310345,0.5668016194331984,247,140,2.7450980392156863,29,29,0,29,0,0.7254901960784313,0.0784313725490196,51,2023-01-10,2023-12-30,True,109.29688643705404,0.5312068965517242,9.372537218049407,150.2411076733215,13.372761281270472,catboost,"A,B,C",RUB->KGS
catboost_abc,KGS,wf_2024,5.0,1,1.0,0.5645161290322581,248,140,2.7450980392156863,1,1,0,1,0,0.9803921568627452,0.0,51,2024-01-10,2024-12-29,True,0.0,0.655,65.42998042763739,21.73940707629296,66.12046677381133,catboost,"A,B,C",RUB->KGS
catboost_abc,KGS,wf_2025,5.0,1,0.25,0.422360248447205,161,68,2.0,4,4,0,4,0,0.9705882352941176,0.0294117647058823,34,2025-01-10,2025-08-30,True,11.789356886403034,0.4,-6.838304831370271,18.956366558742413,-8.742753689893188,catboost,"A,B,C",RUB->KGS
catboost_abc,KZT,oot,5.0,1,0.4210526315789473,0.5748987854251012,247,142,2.679245283018868,19,19,0,19,0,0.8113207547169812,0.0377358490566037,53,2025-09-02,2026-09-02,True,111.68948942656388,0.4918421052631578,4.037073772464209,186.017689142508,-7.67203325790786,catboost,"A,B,C",RUB->KZT
catboost_abc,KZT,wf_2022,5.0,1,0.5,0.4696356275303643,247,116,2.2745098039215685,8,8,0,8,0,0.9019607843137256,0.0196078431372549,51,2022-01-11,2022-12-31,True,101.6404022714017,0.405625,-72.68277203684276,378.3063908186642,-21.42629395979367,catboost,"A,B,C",RUB->KZT
catboost_abc,KZT,wf_2023,5.0,1,0.5833333333333334,0.5587044534412956,247,138,2.7058823529411766,12,12,0,12,0,0.9019607843137256,0.0392156862745098,51,2023-01-10,2023-12-30,True,67.11087784363512,0.60375,23.291578449145874,118.92940700983544,16.181523028683255,catboost,"A,B,C",RUB->KZT
catboost_abc,KZT,wf_2024,5.0,1,,0.5040322580645161,248,125,2.450980392156863,0,0,0,0,0,1.0,0.0,51,2024-01-10,2024-12-29,True,,,,,,catboost,"A,B,C",RUB->KZT
catboost_abc,KZT,wf_2025,5.0,1,,0.4347826086956521,161,70,2.0588235294117645,0,0,0,0,0,1.0,0.0,34,2025-01-10,2025-08-30,True,,,,,,catboost,"A,B,C",RUB->KZT
catboost_abc,TJS,oot,5.0,1,0.6585365853658537,0.5060728744939271,247,125,2.358490566037736,42,41,1,41,1,0.6037735849056604,0.1132075471698113,53,2025-09-02,2026-09-02,True,160.117571485852,0.6128048780487805,20.181940623394873,141.43359427263542,16.749703677004195,catboost,"A,B,C",RUB->TJS
catboost_abc,TJS,wf_2022,5.0,1,0.4545454545454545,0.5303643724696356,247,131,2.5686274509803924,11,11,0,11,0,0.8627450980392157,0.0196078431372549,51,2022-01-11,2022-12-31,True,274.44372316479985,0.3827272727272726,-88.66821024277824,825.1166943961421,-63.63140531203944,catboost,"A,B,C",RUB->TJS
catboost_abc,TJS,wf_2023,5.0,1,0.5384615384615384,0.5708502024291497,247,141,2.764705882352941,13,13,0,13,0,0.8627450980392157,0.0392156862745098,51,2023-01-10,2023-12-30,True,67.84481472498483,0.4853846153846154,4.385853962500582,139.8208005872789,-3.7072985435352495,catboost,"A,B,C",RUB->TJS
catboost_abc,TJS,wf_2024,5.0,1,,0.5483870967741935,248,136,2.6666666666666665,0,0,0,0,0,1.0,0.0,51,2024-01-10,2024-12-29,True,,,,,,catboost,"A,B,C",RUB->TJS
catboost_abc,TJS,wf_2025,5.0,1,0.6666666666666666,0.5217391304347826,161,84,2.4705882352941178,6,6,0,6,0,0.9117647058823528,0.0,34,2025-01-10,2025-08-30,True,11.977941949818938,0.6041666666666667,22.161057808907454,46.9206200641734,18.07553770576564,catboost,"A,B,C",RUB->TJS
catboost_abc,UZS,oot,5.0,1,0.5833333333333334,0.5506072874493927,247,136,2.5660377358490565,24,24,0,24,0,0.7924528301886793,0.0754716981132075,53,2025-09-02,2026-09-02,True,147.190781192168,0.6408333333333333,32.87397024811598,197.1469472444155,25.048985376347293,catboost,"A,B,C",RUB->UZS
catboost_abc,UZS,wf_2022,5.0,1,0.3636363636363636,0.4817813765182186,247,119,2.3333333333333335,11,11,0,11,0,0.8823529411764706,0.0392156862745098,51,2022-01-11,2022-12-31,True,198.0763816344724,0.28,-111.76100477807832,621.9651747094973,-55.27538489420488,catboost,"A,B,C",RUB->UZS
catboost_abc,UZS,wf_2023,5.0,1,0.5,0.562753036437247,247,139,2.7254901960784315,24,24,0,24,0,0.7843137254901961,0.0784313725490196,51,2023-01-10,2023-12-30,True,68.92084122982655,0.4539583333333333,-0.5606488380435001,137.00668488229547,8.338525260763175,catboost,"A,B,C",RUB->UZS
catboost_abc,UZS,wf_2024,5.0,1,1.0,0.5403225806451613,248,134,2.627450980392157,1,1,0,1,0,0.9803921568627452,0.0,51,2024-01-10,2024-12-29,True,0.0,0.6,48.330731578854774,24.985630221352253,47.16262126516213,catboost,"A,B,C",RUB->UZS
catboost_abc,UZS,wf_2025,5.0,1,0.5,0.4472049689440994,161,72,2.1176470588235294,2,2,0,2,0,0.9705882352941176,0.0,34,2025-01-10,2025-08-30,True,25.134079138944276,0.4075,-25.921113052805055,51.69035489457994,-13.965987535112802,catboost,"A,B,C",RUB->UZS
catboost_abcd,AMD,oot,5.0,1,0.6470588235294118,0.5344129554655871,247,132,2.490566037735849,17,17,0,17,0,0.7735849056603774,0.0188679245283018,53,2025-09-02,2026-09-02,True,77.22737269397628,0.6088235294117648,18.32050823701122,130.5580691457334,28.89141860009861,catboost,"A,B,C,D",RUB->AMD
catboost_abcd,AMD,wf_2022,5.0,1,0.25,0.5020242914979757,247,124,2.4313725490196076,4,4,0,4,0,0.9411764705882352,0.0,51,2022-01-11,2022-12-31,True,107.20650208696448,0.1525,-60.294017820307154,201.72949213846547,-77.81739432799722,catboost,"A,B,C,D",RUB->AMD
catboost_abcd,AMD,wf_2023,5.0,1,0.463768115942029,0.5708502024291497,247,141,2.764705882352941,69,69,0,69,0,0.6078431372549019,0.2549019607843137,51,2023-01-10,2023-12-30,True,181.17113356885991,0.4448550724637681,-2.5186101361026147,196.52920450934676,-1.299431577792972,catboost,"A,B,C,D",RUB->AMD
catboost_abcd,AMD,wf_2024,5.0,1,0.8,0.5604838709677419,248,139,2.7254901960784315,10,10,0,10,0,0.9019607843137256,0.0392156862745098,51,2024-01-10,2024-12-29,True,4.343593848621374,0.748,27.12617970152921,37.58388446807012,37.049621243686715,catboost,"A,B,C,D",RUB->AMD
catboost_abcd,AMD,wf_2025,5.0,1,0.6923076923076923,0.453416149068323,161,73,2.1470588235294117,13,13,0,13,0,0.7941176470588235,0.0294117647058823,34,2025-01-10,2025-08-30,True,23.46605029607618,0.5203846153846153,2.2372578963579515,192.6960629280157,23.231468077050938,catboost,"A,B,C,D",RUB->AMD
