horizon,corridor,method,split,eligible_days,signal_count,target_positives,signal_hit_rate,random_hit_rate,freq_matched_hit_rate,lift,lift_freq_matched,bps_forward,value_observations,moment_advantage_bps,regret_observations,customer_regret_bps_mean,customer_regret_bps_max,customer_regret_cvar_95_bps,customer_regret_worst_five_mean_bps,useful_signals_per_week,useful_signals_per_100_weeks,eligible_weeks,pushes_per_week,pushes_p50_per_week,pushes_p90_per_week,zero_push_week_rate,over_budget_week_rate,cluster_rate,signals_per_week,cluster_share,lift_at_risk,feature_groups,training_horizon,evaluation_horizon,threshold_metric
10,RUB->TJS,logreg,oot,238,2,54,0.0,0.226890756302521,0.25,0.0,0.0,163.47635415379648,2,155.1656431399595,2,75.31893546916191,104.84734679242047,104.84734679242047,75.31893546916191,0.0,0.0,51,0.0392156862745098,0.0,0.0,0.9607843137254902,0.0,0.0,0.0392156862745098,0.0,0.0,A,5,10,lar
10,RUB->UZS,logreg,oot,238,0,63,,0.2647058823529412,,,,,0,,0,,,,,0.0,0.0,51,0.0,0.0,0.0,1.0,0.0,,0.0,,,A,5,10,lar
5,RUB->AMD,logreg,y2022,247,2,72,0.5,0.291497975708502,0.31,1.715277777777778,1.6129032258064517,643.821777562149,2,128.09180256258045,2,45.15772480693458,90.31544961386916,90.31544961386916,45.15772480693458,0.0196078431372549,1.9607843137254901,51,0.0392156862745098,0.0,0.0,0.9607843137254902,0.0,0.0,0.0392156862745098,0.0,3.7104008262418526,A,5,5,lar
5,RUB->KGS,logreg,y2022,247,0,65,,0.2631578947368421,,,,,0,,0,,,,,0.0,0.0,51,0.0,0.0,0.0,1.0,0.0,,0.0,,,A,5,5,lar
5,RUB->KZT,logreg,y2022,247,0,64,,0.2591093117408907,,,,,0,,0,,,,,0.0,0.0,51,0.0,0.0,0.0,1.0,0.0,,0.0,,,A,5,5,lar
5,RUB->TJS,logreg,y2022,247,2,77,0.0,0.3117408906882591,0.35,0.0,0.0,-418.3477574464267,2,-46.41569222419261,2,811.6104157413117,1002.2372546282487,1002.2372546282487,811.6104157413117,0.0,0.0,51,0.0392156862745098,0.0,0.0,0.9607843137254902,0.0,0.0,0.0392156862745098,0.0,,A,5,5,lar
5,RUB->UZS,logreg,y2022,247,0,65,,0.2631578947368421,,,,,0,,0,,,,,0.0,0.0,51,0.0,0.0,0.0,1.0,0.0,,0.0,,,A,5,5,lar
5,RUB->AMD,logreg,wf_oos,656,120,215,0.275,0.3277439024390244,0.3303333333333333,0.8390697674418605,0.832492431886983,8.483172514162671,120,3.9721227220992366,120,99.78026057343996,1019.9723906321911,599.0255155178444,646.5243489004382,0.2391304347826087,23.91304347826087,138,0.8695652173913043,0.0,2.0,0.5072463768115942,0.07971014492753623,0.49166666666666664,0.8695652173913043,0.38333333333333336,1.0150917857178698,A,5,5,lar
5,RUB->KGS,logreg,wf_oos,656,89,215,0.21348314606741572,0.3277439024390244,0.3155056179775281,0.6513718317219754,0.6766381766381766,-18.206862376909957,86,-7.867659362248333,86,109.94923966092526,812.0986469953051,551.4367834691391,551.4367834691391,0.13768115942028986,13.768115942028986,138,0.644927536231884,0.0,2.0,0.6376811594202898,0.07971014492753623,0.5168539325842697,0.644927536231884,0.43820224719101125,0.8845485950939828,A,5,5,lar
5,RUB->KZT,logreg,wf_oos,656,83,183,0.18072289156626506,0.27896341463414637,0.2749397590361446,0.6478372506419119,0.6573181419807186,-12.33882744201129,78,-0.8089762247315019,78,117.87643457027508,936.7084397984681,558.1310639327008,518.7766873474242,0.10869565217391304,10.869565217391305,138,0.6014492753623188,0.0,2.0,0.6666666666666666,0.07971014492753623,0.46987951807228917,0.6014492753623188,0.4457831325301205,0.9163484899314103,A,5,5,lar
5,RUB->TJS,logreg,wf_oos,656,147,230,0.36054421768707484,0.35060975609756095,0.3442176870748299,1.0283348121857439,1.0474308300395259,8.976252747802912,145,-3.690431373007225,145,103.8244154758953,891.342142054632,624.4437264245826,768.0357653516726,0.38405797101449274,38.405797101449274,138,1.065217391304348,1.0,3.0,0.43478260869565216,0.13043478260869565,0.5238095238095238,1.065217391304348,0.43537414965986393,1.1188100521782234,A,5,5,lar
5,RUB->UZS,logreg,wf_oos,656,92,204,0.22826086956521738,0.31097560975609756,0.31521739130434784,0.7340153452685422,0.7241379310344827,-24.588987405355603,88,-2.666907615541769,88,135.65555485136866,799.7051035233516,728.5344621710831,728.5344621710831,0.15217391304347827,15.217391304347826,138,0.6666666666666666,0.0,2.0,0.6159420289855072,0.07971014492753623,0.4891304347826087,0.6666666666666666,0.40217391304347827,0.4089286175277521,A,5,5,lar
5,RUB->AMD,logreg,oot,243,5,74,0.2,0.3045267489711934,0.292,0.6567567567567568,0.6849315068493151,45.723078811981345,5,34.00159514900202,5,58.30389131436897,157.8484654731449,157.8484654731449,58.30389131436897,0.019230769230769232,1.9230769230769231,52,0.09615384615384616,0.0,0.0,0.9038461538461539,0.0,0.0,0.09615384615384616,0.0,1.0595581789938582,A,5,5,lar
5,RUB->KGS,logreg,oot,243,0,70,,0.2880658436213992,,,,,0,,0,,,,,0.0,0.0,52,0.0,0.0,0.0,1.0,0.0,,0.0,,,A,5,5,lar
5,RUB->KZT,logreg,oot,243,0,80,,0.3292181069958848,,,,,0,,0,,,,,0.0,0.0,52,0.0,0.0,0.0,1.0,0.0,,0.0,,,A,5,5,lar
5,RUB->TJS,logreg,oot,243,2,73,0.5,0.3004115226337449,0.28,1.6643835616438356,1.7857142857142856,203.61191072897023,2,162.47756094829313,2,22.895262072951674,45.79052414590335,45.79052414590335,22.895262072951674,0.019230769230769232,1.9230769230769231,52,0.038461538461538464,0.0,0.0,0.9615384615384616,0.0,0.0,0.038461538461538464,0.0,1.226057658178562,A,5,5,lar
5,RUB->UZS,logreg,oot,243,0,83,,0.34156378600823045,,,,,0,,0,,,,,0.0,0.0,52,0.0,0.0,0.0,1.0,0.0,,0.0,,,A,5,5,lar
1,RUB->AMD,logreg,y2022,247,101,124,0.44554455445544555,0.5020242914979757,0.4914851485148515,0.8874960076652827,0.9065269943593877,-5.974383883756787,100,18.32781478197039,100,75.5202003692745,808.2600538011176,538.1875757746535,538.1875757746535,0.8823529411764706,88.23529411764706,51,1.9803921568627452,2.0,5.0,0.27450980392156865,0.37254901960784315,0.7029702970297029,1.9803921568627452,0.6633663366336634,1.4836521274861474,"A,B",5,1,lar
1,RUB->KGS,logreg,y2022,247,79,123,0.5063291139240507,0.4979757085020243,0.4858227848101266,1.0167747247092724,1.0422094841063054,2.3747813286061645,78,12.457536950045034,78,87.47517606743025,831.6226786883641,601.6050889574954,574.3281340213802,0.7843137254901962,78.43137254901961,51,1.5490196078431373,1.0,4.0,0.35294117647058826,0.29411764705882354,0.6455696202531646,1.5490196078431373,0.6075949367088608,0.7967333209678781,"A,B",5,1,lar
1,RUB->KZT,logreg,y2022,247,103,116,0.4563106796116505,0.46963562753036436,0.47825242718446603,0.9716270505523937,0.9541209906617946,14.527627059444741,103,21.76159554526625,103,73.11538590001864,815.4568874071888,445.50141192305085,468.9566707213318,0.9215686274509803,92.15686274509804,51,2.019607843137255,2.0,4.0,0.23529411764705882,0.43137254901960786,0.7669902912621359,2.019607843137255,0.6601941747572816,1.9723101487547663,"A,B",5,1,lar
1,RUB->TJS,logreg,y2022,247,87,131,0.5172413793103449,0.5303643724696356,0.5177011494252874,0.9752566464859174,0.9991119005328596,-4.248838690025731,86,28.157710715131486,86,81.5350531154477,1591.6580820487459,670.7763488624008,670.7763488624008,0.8823529411764706,88.23529411764706,51,1.7058823529411764,1.0,4.0,0.27450980392156865,0.29411764705882354,0.6551724137931034,1.7058823529411764,0.5977011494252874,2.883615107619253,"A,B",5,1,lar
1,RUB->UZS,logreg,y2022,247,97,119,0.4639175257731959,0.4817813765182186,0.4839175257731958,0.9629212509746167,0.9586706433745209,-9.42923128948603,96,14.11544137775841,96,78.89535653844815,848.1230869016821,616.3423590783661,616.3423590783661,0.8823529411764706,88.23529411764706,51,1.9019607843137254,2.0,4.0,0.23529411764705882,0.3333333333333333,0.711340206185567,1.9019607843137254,0.6494845360824743,1.123909190055388,"A,B",5,1,lar
10,RUB->AMD,logreg,y2022,247,101,59,0.21782178217821782,0.2388663967611336,0.23148514851485147,0.9118979694579628,0.9409751924721985,56.36347692543192,94,185.7005062096583,98,500.97039779075817,2154.35554905911,1792.0046480266349,1792.0046480266349,0.43137254901960786,43.13725490196079,51,1.9803921568627452,2.0,5.0,0.27450980392156865,0.37254901960784315,0.7029702970297029,1.9803921568627452,0.6633663366336634,1.3302235462760006,"A,B",5,10,lar
10,RUB->KGS,logreg,y2022,247,79,51,0.22784810126582278,0.20647773279352227,0.20658227848101263,1.1034996276991809,1.1029411764705883,113.81344078937185,75,199.38679208983254,77,483.4825923158245,2009.8322013880465,1754.4619693989002,1697.095450111461,0.35294117647058826,35.294117647058826,51,1.5490196078431373,1.0,4.0,0.35294117647058826,0.29411764705882354,0.6455696202531646,1.5490196078431373,0.6075949367088608,1.5955990296594034,"A,B",5,10,lar
10,RUB->KZT,logreg,y2022,247,103,51,0.2621359223300971,0.20647773279352227,0.20252427184466018,1.26956025128498,1.2943432406519655,126.26393349197141,101,216.51821140519567,103,467.8798612978984,1936.8510638297876,1718.346053060927,1749.3815452306649,0.5294117647058824,52.94117647058823,51,2.019607843137255,2.0,4.0,0.23529411764705882,0.43137254901960786,0.7669902912621359,2.019607843137255,0.6601941747572816,1.7689572601421044,"A,B",5,10,lar
10,RUB->TJS,logreg,y2022,247,87,57,0.22988505747126436,0.23076923076923078,0.22735632183908044,0.9961685823754789,1.0111223458038423,67.83500157496852,83,228.36721012266375,84,505.40044030355887,2750.76360927921,2098.223814876481,2098.223814876481,0.3921568627450981,39.21568627450981,51,1.7058823529411764,1.0,4.0,0.27450980392156865,0.29411764705882354,0.6551724137931034,1.7058823529411764,0.5977011494252874,11.937145938156343,"A,B",5,10,lar
