horizon,corridor,method,split,eligible_days,signal_count,target_positives,signal_hit_rate,random_hit_rate,freq_matched_hit_rate,lift,lift_freq_matched,bps_forward,value_observations,moment_advantage_bps,regret_observations,customer_regret_bps_mean,customer_regret_bps_max,customer_regret_cvar_95_bps,customer_regret_worst_five_mean_bps,useful_signals_per_week,useful_signals_per_100_weeks,eligible_weeks,pushes_per_week,pushes_p50_per_week,pushes_p90_per_week,zero_push_week_rate,over_budget_week_rate,cluster_rate,signals_per_week,cluster_share,lift_at_risk,indicator,label,evaluation_horizon
5,RUB->KZT,signal_reversal,oot,243,9,80,0.4444444444444444,0.3292181069958848,0.3066666666666667,1.3499999999999999,1.4492753623188404,53.76636831600217,9,75.44742386803853,9,99.57912195046627,326.17315685845585,326.17315685845585,179.24241951083928,0.07692307692307693,7.6923076923076925,52,0.17307692307692307,0.0,1.0,0.8461538461538461,0.0,0.1111111111111111,0.17307692307692307,0.0,1.9857440959878052,signal_reversal,Правило: reversal,5
5,RUB->TJS,signal_reversal,oot,243,12,73,0.16666666666666666,0.3004115226337449,0.3133333333333333,0.5547945205479451,0.5319148936170213,11.455422819023811,12,30.4889090689429,12,102.5406972874913,282.3609142997951,282.3609142997951,205.94439907755023,0.038461538461538464,3.8461538461538463,52,0.23076923076923078,0.0,1.0,0.7692307692307693,0.0,0.0,0.23076923076923078,0.0,0.6162737576354574,signal_reversal,Правило: reversal,5
5,RUB->UZS,signal_reversal,oot,243,9,83,0.2222222222222222,0.34156378600823045,0.32666666666666666,0.6506024096385542,0.6802721088435374,-25.250539909866443,9,13.75775438846495,9,139.47057199679517,395.11308397216726,395.11308397216726,216.01041655391163,0.038461538461538464,3.8461538461538463,52,0.17307692307692307,0.0,1.0,0.8269230769230769,0.0,0.0,0.17307692307692307,0.0,0.849515200550641,signal_reversal,Правило: reversal,5
10,RUB->AMD,signal_reversal,oot,238,10,56,0.0,0.23529411764705882,0.23800000000000004,0.0,0.0,35.256292123265865,10,82.00042800799123,10,132.26987767517875,385.44240206191074,385.44240206191074,235.86400076346564,0.0,0.0,51,0.19607843137254902,0.0,1.0,0.803921568627451,0.0,0.0,0.19607843137254902,0.0,0.0,signal_reversal,Правило: reversal,10
10,RUB->KGS,signal_reversal,oot,238,11,53,0.0,0.22268907563025211,0.24545454545454548,0.0,0.0,-1.5223457279813601,11,78.80556006240369,11,184.824389381872,557.519965859905,557.519965859905,353.7247090339082,0.0,0.0,51,0.21568627450980393,0.0,1.0,0.7843137254901961,0.0,0.0,0.21568627450980393,0.0,0.0,signal_reversal,Правило: reversal,10
10,RUB->KZT,signal_reversal,oot,238,9,65,0.2222222222222222,0.27310924369747897,0.29111111111111115,0.8136752136752137,0.763358778625954,47.20993943499452,9,132.56948530940912,9,131.15517986437484,326.17315685845585,326.17315685845585,218.75164719812724,0.0392156862745098,3.9215686274509802,51,0.17647058823529413,0.0,1.0,0.8431372549019608,0.0,0.1111111111111111,0.17647058823529413,0.0,1.870967543631837,signal_reversal,Правило: reversal,10
10,RUB->TJS,signal_reversal,oot,238,12,54,0.08333333333333333,0.226890756302521,0.22833333333333333,0.3672839506172839,0.36496350364963503,42.99878008412028,12,81.20426642833412,12,120.29781632510988,325.5946901078,325.5946901078,227.5920154093507,0.0196078431372549,1.9607843137254901,51,0.23529411764705882,0.0,1.0,0.7647058823529411,0.0,0.0,0.23529411764705882,0.0,0.45377037793143493,signal_reversal,Правило: reversal,10
10,RUB->UZS,signal_reversal,oot,238,9,63,0.1111111111111111,0.2647058823529412,0.2711111111111111,0.41975308641975306,0.4098360655737705,-4.097603658986072,9,77.94234612821447,9,181.4424247183186,395.11308397216726,395.11308397216726,268.9907898382886,0.0196078431372549,1.9607843137254901,51,0.17647058823529413,0.0,1.0,0.8235294117647058,0.0,0.0,0.17647058823529413,0.0,0.593555875491999,signal_reversal,Правило: reversal,10
1,RUB->AMD,signal_seasonality,oot,247,50,132,0.5,0.5344129554655871,0.5484,0.9356060606060606,0.9117432530999271,1.7107787734322877,50,1.4142197345236034,50,24.272228304080645,192.7352856131548,132.74561654448365,112.11435092939891,0.4716981132075472,47.16981132075472,53,0.9433962264150944,0.0,4.800000000000004,0.7547169811320755,0.18867924528301888,0.84,0.9433962264150944,0.86,1.1103813637487538,signal_seasonality,Правило: seasonality,1
1,RUB->KGS,signal_seasonality,oot,247,39,117,0.5128205128205128,0.47368421052631576,0.48512820512820504,1.0826210826210825,1.0570824524312898,19.921266561429746,39,-1.2134175942343997,39,28.861222087150807,259.40333068450894,183.77418715195716,129.54939084693208,0.37735849056603776,37.735849056603776,53,0.7358490566037735,0.0,3.8000000000000043,0.7924528301886793,0.1320754716981132,0.8205128205128205,0.7358490566037735,0.8461538461538461,1.155160934535696,signal_seasonality,Правило: seasonality,1
1,RUB->KZT,signal_seasonality,oot,247,52,142,0.4807692307692308,0.5748987854251012,0.5615384615384617,0.8362676056338029,0.8561643835616437,5.046127436447657,52,-6.034771840216437,52,42.333423160510726,259.37838729440665,242.16431306186632,201.53413103624908,0.4716981132075472,47.16981132075472,53,0.9811320754716981,0.0,4.800000000000004,0.6981132075471698,0.16981132075471697,0.8269230769230769,0.9811320754716981,0.8461538461538461,0.940606970751068,signal_seasonality,Правило: seasonality,1
1,RUB->TJS,signal_seasonality,oot,247,46,125,0.6956521739130435,0.5060728744939271,0.5139130434782608,1.374608695652174,1.353637901861252,31.725720106811142,45,-2.3012409099208857,46,21.191829568868013,375.2192912694685,187.6278061762345,142.76564676461234,0.6037735849056604,60.37735849056604,53,0.8679245283018868,0.0,4.0,0.7169811320754716,0.1509433962264151,0.8043478260869565,0.8679245283018868,0.8260869565217391,0.8369043061992989,signal_seasonality,Правило: seasonality,1
1,RUB->UZS,signal_seasonality,oot,247,48,136,0.5208333333333334,0.5506072874493927,0.55625,0.9459252450980393,0.9363295880149813,9.697243302844575,47,0.5183949739709198,47,36.25506273187135,259.1600973263497,190.78950119755098,164.72835636449722,0.4716981132075472,47.16981132075472,53,0.9056603773584906,0.0,4.0,0.7547169811320755,0.16981132075471697,0.8333333333333334,0.9056603773584906,0.8333333333333334,1.0575218459427014,signal_seasonality,Правило: seasonality,1
5,RUB->AMD,signal_seasonality,oot,243,50,74,0.26,0.3045267489711934,0.30879999999999996,0.8537837837837838,0.8419689119170986,-1.1422174491126051,50,9.995164485210848,50,84.55487948150214,269.88540369372595,262.00190660236194,255.77722288618656,0.25,25.0,52,0.9615384615384616,0.0,4.899999999999999,0.75,0.19230769230769232,0.84,0.9615384615384616,0.86,0.9694215193897161,signal_seasonality,Правило: seasonality,5
