method_id,method_label,method_type,feature_groups,training_horizon,horizon,corridor,method,split,eligible_days,signal_count,target_positives,signal_hit_rate,random_hit_rate,freq_matched_hit_rate,lift,lift_freq_matched,bps_forward,value_observations,moment_advantage_bps,regret_observations,customer_regret_bps_mean,customer_regret_bps_max,customer_regret_cvar_95_bps,customer_regret_worst_five_mean_bps,useful_signals_per_week,useful_signals_per_100_weeks,eligible_weeks,pushes_per_week,pushes_p50_per_week,pushes_p90_per_week,zero_push_week_rate,over_budget_week_rate,cluster_rate,signals_per_week,cluster_share,lift_at_risk,lar_variant,lar_eligible_count,lar_signal_count,lar_excluded_signal_count,lar_baseline_draws,lar_baseline_kind,lar_signal_hit_rate,lar_random_hit_rate,lar_lift,lar_signal_value_bps,lar_random_value_bps,lar_signal_tail_regret_bps,lar_random_tail_regret_bps,lar_delta_utility_bps,lar_rho,lar_scale_bps,lar_regret_confidence,lar_mean_gap_days,lar_lift_at_risk,fold_kind,train_end,validation_start,validation_end,test_start,test_end,threshold
signal_momentum,Правило: momentum,rule,,5,10,RUB->UZS,signal_momentum,wf_2023,247,39,75,0.20512820512820512,0.30364372469635625,0.318974358974359,0.6755555555555556,0.6430868167202571,43.79424647199358,39,117.50462063037409,39,167.14685183426838,523.5956155118382,506.88481986286286,464.4808157759543,0.1568627450980392,15.686274509803921,51,0.7647058823529411,0.0,3.0,0.6470588235294118,0.13725490196078433,0.5641025641025641,0.7647058823529411,0.5897435897435898,3.427156348564519,fixed,237,37,2,20,weekly_count_matched,0.21621621621621623,0.1918918918918919,1.1267605633802817,56.92829289243948,3.445635236231085,506.88481986286286,692.1357966660117,423.9846112625062,2.0,381.1494686708401,0.95,,3.427156348564519,wf_oos,2022-01-01,2022-01-01,2023-01-01,2023-01-01,2024-01-01,
signal_momentum,Правило: momentum,rule,,5,20,RUB->AMD,signal_momentum,wf_2023,247,35,72,0.2,0.291497975708502,0.2937142857142857,0.6861111111111112,0.6809338521400778,89.50276678780612,35,125.83771163994054,35,274.16008026366046,787.5736446183313,738.2202927608416,664.2614148501549,0.1372549019607843,13.72549019607843,51,0.6862745098039216,0.0,3.0,0.7058823529411765,0.11764705882352941,0.5428571428571428,0.6862745098039216,0.5714285714285714,1.634579857800265,fixed,227,30,5,20,weekly_count_matched,0.23333333333333334,0.2033333333333333,1.1475409836065575,112.11521260183589,62.77689128957138,738.2202927608416,780.9696935583949,134.83712290737094,2.0,381.1494686708401,0.95,,1.634579857800265,wf_oos,2022-01-01,2022-01-01,2023-01-01,2023-01-01,2024-01-01,
signal_momentum,Правило: momentum,rule,,5,20,RUB->KGS,signal_momentum,wf_2023,247,34,64,0.17647058823529413,0.2591093117408907,0.23529411764705885,0.6810661764705883,0.75,59.40528811617331,34,80.46421223953209,34,258.5126057764452,740.7459931887739,727.4205277668011,661.8421789944285,0.11764705882352942,11.764705882352942,51,0.6666666666666666,0.0,3.0,0.7058823529411765,0.11764705882352941,0.5588235294117647,0.6666666666666666,0.5882352941176471,2.0404052650137476,fixed,227,28,6,20,weekly_count_matched,0.21428571428571427,0.14107142857142857,1.5189873417721518,84.29764043223749,33.75406379689785,727.4205277668011,758.3882120256226,112.47894515298256,2.0,381.1494686708401,0.95,,2.0404052650137476,wf_oos,2022-01-01,2022-01-01,2023-01-01,2023-01-01,2024-01-01,
signal_momentum,Правило: momentum,rule,,5,20,RUB->KZT,signal_momentum,wf_2023,247,28,55,0.14285714285714285,0.22267206477732793,0.2121428571428571,0.6415584415584416,0.6734006734006734,152.74128945012166,28,94.26317885094828,28,179.8136446419882,475.8601384984296,471.848711332914,441.2681264944038,0.0784313725490196,7.8431372549019605,51,0.5490196078431373,0.0,2.0,0.6470588235294118,0.058823529411764705,0.4642857142857143,0.5490196078431373,0.4642857142857143,9.752857069302742,fixed,227,27,1,20,weekly_count_matched,0.14814814814814814,0.11111111111111112,1.3333333333333333,156.69688824185536,84.77161703992408,471.848711332914,815.1065855106009,758.4410195573051,2.0,381.1494686708401,0.95,,9.752857069302742,wf_oos,2022-01-01,2022-01-01,2023-01-01,2023-01-01,2024-01-01,
signal_momentum,Правило: momentum,rule,,5,20,RUB->TJS,signal_momentum,wf_2023,247,32,57,0.21875,0.23076923076923078,0.221875,0.9479166666666666,0.9859154929577465,53.16106457124186,32,93.50957658928331,32,278.75007841928436,766.3920175183891,753.488609954337,689.6329433665871,0.1372549019607843,13.72549019607843,51,0.6274509803921569,0.0,2.0,0.6862745098039216,0.09803921568627451,0.5,0.6274509803921569,0.53125,1.9232125204035817,fixed,227,26,6,20,weekly_count_matched,0.2692307692307692,0.17692307692307693,1.5217391304347825,77.01465032737072,31.221237482688718,753.488609954337,775.213668322589,89.24352958118601,2.0,381.1494686708401,0.95,,1.9232125204035817,wf_oos,2022-01-01,2022-01-01,2023-01-01,2023-01-01,2024-01-01,
signal_momentum,Правило: momentum,rule,,5,20,RUB->UZS,signal_momentum,wf_2023,247,39,55,0.1282051282051282,0.22267206477732793,0.21794871794871792,0.5757575757575757,0.5882352941176471,48.87674854386005,39,87.41123224198506,39,292.95529444399796,837.7054792128047,804.223341957776,764.4870145428024,0.09803921568627452,9.803921568627452,51,0.7647058823529411,0.0,3.0,0.6470588235294118,0.13725490196078433,0.5641025641025641,0.7647058823529411,0.5897435897435898,2.3614262622689157,fixed,227,33,6,20,weekly_count_matched,0.15151515151515152,0.10757575757575757,1.4084507042253522,74.95540457634046,10.923400516666383,804.223341957776,870.6916889709934,196.96869808610876,2.0,381.1494686708401,0.95,,2.3614262622689157,wf_oos,2022-01-01,2022-01-01,2023-01-01,2023-01-01,2024-01-01,
signal_momentum,Правило: momentum,rule,,5,1,RUB->AMD,signal_momentum,wf_2024,248,30,139,0.5666666666666667,0.5604838709677419,0.582,1.011031175059952,0.9736540664375717,0.6152436152239124,30,30.31890231549339,30,41.64372404379058,354.15876193781946,310.60331559781605,188.1895011597963,0.33333333333333337,33.333333333333336,51,0.5882352941176471,0.0,2.0,0.6274509803921569,0.0392156862745098,0.43333333333333335,0.5882352941176471,0.43333333333333335,2.022234360439562,fixed,247,30,0,20,weekly_count_matched,0.5666666666666667,0.32333333333333325,1.7525773195876293,0.6152436152239124,-29.31521525759977,310.60331559781605,322.912296101405,54.54841988000157,2.0,381.1494686708401,0.95,,2.022234360439562,wf_oos,2023-01-01,2023-01-01,2024-01-01,2024-01-01,2025-01-01,
signal_momentum,Правило: momentum,rule,,5,1,RUB->KGS,signal_momentum,wf_2024,248,31,140,0.5483870967741935,0.5645161290322581,0.58,0.9714285714285713,0.9454949944382647,1.4674271132956067,31,27.929953947007313,31,40.15702501550897,398.54724509127635,292.87165065835507,194.70526921538323,0.33333333333333337,33.333333333333336,51,0.6078431372549019,0.0,2.0,0.6274509803921569,0.058823529411764705,0.45161290322580644,0.6078431372549019,0.45161290322580644,1.351952707880585,fixed,247,31,0,20,weekly_count_matched,0.5483870967741935,0.36290322580645157,1.511111111111111,1.4674271132956067,-13.581478297824322,292.87165065835507,264.1371413925079,-42.42011312057443,2.0,381.1494686708401,0.95,,1.351952707880585,wf_oos,2023-01-01,2023-01-01,2024-01-01,2024-01-01,2025-01-01,
signal_momentum,Правило: momentum,rule,,5,1,RUB->KZT,signal_momentum,wf_2024,248,31,125,0.5483870967741935,0.5040322580645161,0.49225806451612897,1.0879999999999999,1.1140235910878113,-4.4646001636402275,31,24.203276862410046,31,40.808310205626476,419.7339328024641,297.7563151270002,191.44927637814746,0.33333333333333337,33.333333333333336,51,0.6078431372549019,0.0,2.0,0.6078431372549019,0.0196078431372549,0.45161290322580644,0.6078431372549019,0.45161290322580644,1.7794150998095712,fixed,247,31,0,20,weekly_count_matched,0.5483870967741935,0.4177419354838709,1.3127413127413128,-4.4646001636402275,-21.401182973466035,297.7563151270002,347.2545992004038,115.93315095663294,2.0,381.1494686708401,0.95,,1.7794150998095712,wf_oos,2023-01-01,2023-01-01,2024-01-01,2024-01-01,2025-01-01,
signal_momentum,Правило: momentum,rule,,5,1,RUB->TJS,signal_momentum,wf_2024,248,34,136,0.47058823529411764,0.5483870967741935,0.563529411764706,0.8581314878892734,0.8350730688935281,-18.31870504198399,34,17.120213278979914,34,43.830939251355645,394.8988344240822,290.7894090877816,196.9087787275328,0.3137254901960784,31.372549019607842,51,0.6666666666666666,0.0,2.0,0.6470588235294118,0.058823529411764705,0.5294117647058824,0.6666666666666666,0.5294117647058824,1.1331208655438059,fixed,247,34,0,20,weekly_count_matched,0.47058823529411764,0.3529411764705882,1.3333333333333335,-18.31870504198399,-21.46078888643342,290.7894090877816,258.21063465632955,-62.01546501845472,2.0,381.1494686708401,0.95,,1.1331208655438059,wf_oos,2023-01-01,2023-01-01,2024-01-01,2024-01-01,2025-01-01,
signal_momentum,Правило: momentum,rule,,5,1,RUB->UZS,signal_momentum,wf_2024,248,35,134,0.45714285714285713,0.5403225806451613,0.5479999999999999,0.8460554371002132,0.8342022940563087,-10.38937397061639,35,22.837902740511073,35,40.763030295099554,418.0450001678526,297.5205252584012,194.08021096031015,0.3137254901960784,31.372549019607842,51,0.6862745098039216,0.0,2.0,0.6274509803921569,0.0784313725490196,0.5428571428571428,0.6862745098039216,0.5428571428571428,1.8322533188737737,fixed,247,35,0,20,weekly_count_matched,0.45714285714285713,0.3242857142857143,1.409691629955947,-10.38937397061639,-23.29180828370539,297.5205252584012,341.0333444402423,99.92807267677111,2.0,381.1494686708401,0.95,,1.8322533188737737,wf_oos,2023-01-01,2023-01-01,2024-01-01,2024-01-01,2025-01-01,
signal_momentum,Правило: momentum,rule,,5,3,RUB->AMD,signal_momentum,wf_2024,248,30,101,0.4666666666666667,0.40725806451612906,0.4020000000000001,1.1458745874587457,1.1608623548922055,22.70331753601314,30,80.70536215388124,30,88.08269398569972,726.5623107910635,587.0623471191805,365.5851511625676,0.2745098039215686,27.45098039215686,51,0.5882352941176471,0.0,2.0,0.6274509803921569,0.0392156862745098,0.43333333333333335,0.5882352941176471,0.43333333333333335,2.123307960312717,fixed,245,29,1,20,weekly_count_matched,0.4482758620689655,0.246551724137931,1.8181818181818186,15.974674778523315,-35.17297860908748,587.0623471191805,591.0539474827864,59.13085411482265,2.0,381.1494686708401,0.95,,2.123307960312717,wf_oos,2023-01-01,2023-01-01,2024-01-01,2024-01-01,2025-01-01,
signal_momentum,Правило: momentum,rule,,5,3,RUB->KGS,signal_momentum,wf_2024,248,31,104,0.41935483870967744,0.41935483870967744,0.41806451612903234,1.0,1.0030864197530862,22.637813289585438,31,75.13251170515564,31,87.46771717876778,680.54233855126,584.8382854799495,377.10840050992726,0.2549019607843137,25.49019607843137,51,0.6078431372549019,0.0,2.0,0.6274509803921569,0.058823529411764705,0.45161290322580644,0.6078431372549019,0.45161290322580644,2.019631122667715,fixed,245,30,1,20,weekly_count_matched,0.4,0.21833333333333332,1.8320610687022902,15.765616172852544,-31.76221959261388,584.8382854799495,579.6503124298091,37.15188966518566,2.0,381.1494686708401,0.95,,2.019631122667715,wf_oos,2023-01-01,2023-01-01,2024-01-01,2024-01-01,2025-01-01,
signal_momentum,Правило: momentum,rule,,5,3,RUB->KZT,signal_momentum,wf_2024,248,31,83,0.41935483870967744,0.3346774193548387,0.3458064516129033,1.2530120481927711,1.2126865671641789,11.848029266570459,31,67.96184207170961,31,87.2478241992804,681.9489079213304,597.9124120717039,394.4916521619271,0.2549019607843137,25.49019607843137,51,0.6078431372549019,0.0,2.0,0.6078431372549019,0.0196078431372549,0.45161290322580644,0.6078431372549019,0.45161290322580644,1.9582226649662493,fixed,245,31,0,20,weekly_count_matched,0.41935483870967744,0.27903225806451604,1.5028901734104052,11.848029266570212,-17.78537583028831,597.9124120717039,633.5307834991598,100.8701479517704,2.0,381.1494686708401,0.95,,1.9582226649662493,wf_oos,2023-01-01,2023-01-01,2024-01-01,2024-01-01,2025-01-01,
signal_momentum,Правило: momentum,rule,,5,3,RUB->TJS,signal_momentum,wf_2024,248,34,101,0.35294117647058826,0.40725806451612906,0.4188235294117647,0.8666278392545137,0.8426966292134832,-8.163055621540336,34,51.80525452563802,34,86.98003955825193,685.9468643229217,588.0321173109937,374.65387857190535,0.23529411764705885,23.529411764705884,51,0.6666666666666666,0.0,2.0,0.6470588235294118,0.058823529411764705,0.5294117647058824,0.6666666666666666,0.5294117647058824,1.2825252294580956,fixed,245,33,1,20,weekly_count_matched,0.3333333333333333,0.22272727272727272,1.4965986394557822,-15.216343001212367,-38.664451440801216,588.0321173109937,546.8901867798895,-58.835752622619566,2.0,381.1494686708401,0.95,,1.2825252294580956,wf_oos,2023-01-01,2023-01-01,2024-01-01,2024-01-01,2025-01-01,
signal_momentum,Правило: momentum,rule,,5,3,RUB->UZS,signal_momentum,wf_2024,248,35,97,0.4,0.3911290322580645,0.3942857142857142,1.0226804123711342,1.0144927536231887,16.393842198978565,35,71.86913214216678,35,83.03398057983318,679.5345558215371,589.0794089481266,387.24342368070495,0.2745098039215686,27.45098039215686,51,0.6862745098039216,0.0,2.0,0.6274509803921569,0.0784313725490196,0.5428571428571428,0.6862745098039216,0.5428571428571428,2.0285654691320727,fixed,245,34,1,20,weekly_count_matched,0.38235294117647056,0.19999999999999998,1.911764705882353,10.297565654695227,-40.962724250938564,589.0794089481266,574.7507521451304,22.602976299641405,2.0,381.1494686708401,0.95,,2.0285654691320727,wf_oos,2023-01-01,2023-01-01,2024-01-01,2024-01-01,2025-01-01,
signal_momentum,Правило: momentum,rule,,5,5,RUB->AMD,signal_momentum,wf_2024,248,30,88,0.36666666666666664,0.3548387096774194,0.3486666666666667,1.0333333333333332,1.0516252390057361,43.45021518119685,30,108.01993090778572,30,114.4682875185873,726.5623107910635,587.0623471191805,445.3467766702497,0.21568627450980393,21.568627450980394,51,0.5882352941176471,0.0,2.0,0.6274509803921569,0.0392156862745098,0.43333333333333335,0.5882352941176471,0.43333333333333335,4.62481367440088,fixed,243,27,3,20,weekly_count_matched,0.37037037037037035,0.19814814814814813,1.8691588785046729,31.684104412715527,-30.976628207779687,587.0623471191805,728.3826947484752,345.3014278790846,2.0,381.1494686708401,0.95,,4.62481367440088,wf_oos,2023-01-01,2023-01-01,2024-01-01,2024-01-01,2025-01-01,
signal_momentum,Правило: momentum,rule,,5,5,RUB->KGS,signal_momentum,wf_2024,248,31,93,0.3870967741935484,0.375,0.36903225806451617,1.032258064516129,1.0489510489510487,41.05693694133612,31,101.03297475924471,31,96.34252030412023,685.4866885612477,587.3104604849433,386.22687522686715,0.23529411764705885,23.529411764705884,51,0.6078431372549019,0.0,2.0,0.6274509803921569,0.058823529411764705,0.45161290322580644,0.6078431372549019,0.45161290322580644,4.11989787336748,fixed,243,28,3,20,weekly_count_matched,0.39285714285714285,0.19821428571428568,1.9819819819819824,28.201950007348092,-31.74579195523039,587.3104604849433,696.7860361502351,278.8988932931621,2.0,381.1494686708401,0.95,,4.11989787336748,wf_oos,2023-01-01,2023-01-01,2024-01-01,2024-01-01,2025-01-01,
signal_momentum,Правило: momentum,rule,,5,5,RUB->KZT,signal_momentum,wf_2024,248,31,67,0.2903225806451613,0.2701612903225806,0.2658064516129032,1.074626865671642,1.0922330097087378,31.320321618337463,31,92.61575398762608,31,125.60433438628937,681.9489079213304,597.9124120717039,431.50159918869286,0.17647058823529413,17.647058823529413,51,0.6078431372549019,0.0,2.0,0.6078431372549019,0.0196078431372549,0.45161290322580644,0.6078431372549019,0.45161290322580644,4.1549096424121466,fixed,243,30,1,20,weekly_count_matched,0.26666666666666666,0.22999999999999998,1.1594202898550725,26.672989786899034,-18.178775768065908,597.9124120717039,818.7305080184276,486.4879574484123,2.0,381.1494686708401,0.95,,4.1549096424121466,wf_oos,2023-01-01,2023-01-01,2024-01-01,2024-01-01,2025-01-01,
signal_momentum,Правило: momentum,rule,,5,5,RUB->TJS,signal_momentum,wf_2024,248,34,88,0.29411764705882354,0.3548387096774194,0.3399999999999999,0.8288770053475936,0.8650519031141871,11.220704450123124,34,77.17554268140458,34,97.57203193172323,685.9468643229217,588.0321173109937,381.04378236658533,0.19607843137254904,19.607843137254903,51,0.6666666666666666,0.0,2.0,0.6470588235294118,0.058823529411764705,0.5294117647058824,0.6666666666666666,0.5294117647058824,2.8998082170193076,fixed,243,31,3,20,weekly_count_matched,0.2903225806451613,0.20322580645161287,1.4285714285714288,-3.0246504631067377,-36.36086990912128,588.0321173109937,706.2851372322048,269.8422592884366,2.0,381.1494686708401,0.95,,2.8998082170193076,wf_oos,2023-01-01,2023-01-01,2024-01-01,2024-01-01,2025-01-01,
signal_momentum,Правило: momentum,rule,,5,5,RUB->UZS,signal_momentum,wf_2024,248,35,83,0.3142857142857143,0.3346774193548387,0.34171428571428564,0.9390705679862307,0.9197324414715721,36.6594576696491,35,100.02893328569318,35,95.89495020326723,684.4457649232049,591.5350134989606,394.2705250861964,0.21568627450980393,21.568627450980394,51,0.6862745098039216,0.0,2.0,0.6274509803921569,0.0784313725490196,0.5428571428571428,0.6862745098039216,0.5428571428571428,4.07338656261888,fixed,243,32,3,20,weekly_count_matched,0.3125,0.159375,1.9607843137254903,26.23426862199707,-40.52600495075896,591.5350134989606,697.4898164301115,278.669879435058,2.0,381.1494686708401,0.95,,4.07338656261888,wf_oos,2023-01-01,2023-01-01,2024-01-01,2024-01-01,2025-01-01,
signal_momentum,Правило: momentum,rule,,5,10,RUB->AMD,signal_momentum,wf_2024,248,30,72,0.3333333333333333,0.2903225806451613,0.284,1.148148148148148,1.1737089201877935,82.75778407288918,30,138.43531863278477,30,160.83959211624511,751.4543291274966,739.00831995928,549.1061267128891,0.19607843137254904,19.607843137254903,51,0.5882352941176471,0.0,2.0,0.6274509803921569,0.0392156862745098,0.43333333333333335,0.5882352941176471,0.43333333333333335,2.8451273760046645,fixed,238,25,5,20,weekly_count_matched,0.36,0.19200000000000003,1.8749999999999996,89.75435104580934,17.038031975397423,739.00831995928,782.1196681869139,158.93901552567976,2.0,381.1494686708401,0.95,,2.8451273760046645,wf_oos,2023-01-01,2023-01-01,2024-01-01,2024-01-01,2025-01-01,
signal_momentum,Правило: momentum,rule,,5,10,RUB->KGS,signal_momentum,wf_2024,248,31,73,0.3225806451612903,0.29435483870967744,0.29161290322580646,1.095890410958904,1.1061946902654867,72.76233015362955,31,127.15376258758809,31,116.98329119730222,685.4866885612477,587.3104604849433,417.2353801787256,0.19607843137254904,19.607843137254903,51,0.6078431372549019,0.0,2.0,0.6274509803921569,0.058823529411764705,0.45161290322580644,0.6078431372549019,0.45161290322580644,5.746058387462066,fixed,238,28,3,20,weekly_count_matched,0.32142857142857145,0.12678571428571428,2.535211267605634,57.92230504718642,-21.70397186897355,587.3104604849433,703.4326491430296,311.8706542323326,2.0,381.1494686708401,0.95,,5.746058387462066,wf_oos,2023-01-01,2023-01-01,2024-01-01,2024-01-01,2025-01-01,
signal_momentum,Правило: momentum,rule,,5,10,RUB->KZT,signal_momentum,wf_2024,248,31,51,0.25806451612903225,0.2056451612903226,0.21741935483870964,1.2549019607843137,1.1869436201780417,34.47289140349766,31,102.22316949802487,31,211.7169486259698,979.109738996442,972.4308415410765,712.0840880056049,0.1568627450980392,15.686274509803921,51,0.6078431372549019,0.0,2.0,0.6078431372549019,0.0196078431372549,0.45161290322580644,0.6078431372549019,0.45161290322580644,1.7543014903742626,fixed,238,30,1,20,weekly_count_matched,0.23333333333333334,0.19000000000000003,1.2280701754385963,29.532635803093335,-9.975815620639358,972.4308415410765,1020.6406720273017,135.9281123961831,2.0,381.1494686708401,0.95,,1.7543014903742626,wf_oos,2023-01-01,2023-01-01,2024-01-01,2024-01-01,2025-01-01,
signal_momentum,Правило: momentum,rule,,5,10,RUB->TJS,signal_momentum,wf_2024,248,34,73,0.2647058823529412,0.29435483870967744,0.29705882352941176,0.8992747784045124,0.8910891089108911,49.15934008719597,34,105.37640661859835,34,118.5694491501757,685.9468643229217,588.0321173109937,405.4619842830451,0.17647058823529413,17.647058823529413,51,0.6666666666666666,0.0,2.0,0.6470588235294118,0.058823529411764705,0.5294117647058824,0.6666666666666666,0.5294117647058824,2.3499029439864647,fixed,238,31,3,20,weekly_count_matched,0.25806451612903225,0.19032258064516125,1.3559322033898307,31.99355175700944,-1.5426075151902878,588.0321173109937,676.0581942304377,209.5883131110877,2.0,381.1494686708401,0.95,,2.3499029439864647,wf_oos,2023-01-01,2023-01-01,2024-01-01,2024-01-01,2025-01-01,
signal_momentum,Правило: momentum,rule,,5,10,RUB->UZS,signal_momentum,wf_2024,248,35,65,0.2857142857142857,0.2620967741935484,0.2542857142857143,1.09010989010989,1.1235955056179774,48.20800237741798,35,111.71471222501948,35,153.14711683107396,707.8804846143516,704.243431910706,602.8785697208402,0.19607843137254904,19.607843137254903,51,0.6862745098039216,0.0,2.0,0.6274509803921569,0.0784313725490196,0.5428571428571428,0.6862745098039216,0.5428571428571428,3.401833869292953,fixed,238,32,3,20,weekly_count_matched,0.28125,0.1234375,2.2784810126582276,33.085591353579865,-24.30424650805083,704.243431910706,751.9319453662287,152.76686477267597,2.0,381.1494686708401,0.95,,3.401833869292953,wf_oos,2023-01-01,2023-01-01,2024-01-01,2024-01-01,2025-01-01,
signal_momentum,Правило: momentum,rule,,5,20,RUB->AMD,signal_momentum,wf_2024,248,30,53,0.26666666666666666,0.21370967741935484,0.20666666666666664,1.2477987421383647,1.2903225806451615,115.11415544283481,30,154.7986817159714,30,256.1767262717175,920.9418691597593,836.198099143628,741.489793525687,0.1568627450980392,15.686274509803921,51,0.5882352941176471,0.0,2.0,0.6274509803921569,0.0392156862745098,0.43333333333333335,0.5882352941176471,0.43333333333333335,2.520076674336007,fixed,228,21,9,20,weekly_count_matched,0.3333333333333333,0.18095238095238095,1.8421052631578947,180.76445898434773,103.06145999645992,836.198099143628,857.0689565982102,119.44471389705214,2.0,381.1494686708401,0.95,,2.520076674336007,wf_oos,2023-01-01,2023-01-01,2024-01-01,2024-01-01,2025-01-01,
signal_momentum,Правило: momentum,rule,,5,20,RUB->KGS,signal_momentum,wf_2024,248,31,52,0.22580645161290322,0.20967741935483872,0.20516129032258065,1.0769230769230769,1.10062893081761,89.487625697155,31,117.44047927675769,31,213.94926879737437,825.6223546888153,775.7437461477246,630.5765607607867,0.1372549019607843,13.72549019607843,51,0.6078431372549019,0.0,2.0,0.6274509803921569,0.058823529411764705,0.45161290322580644,0.6078431372549019,0.45161290322580644,2.4986701801314632,fixed,228,23,8,20,weekly_count_matched,0.30434782608695654,0.1673913043478261,1.8181818181818183,133.31411499052692,65.99959209051357,727.7867818435757,754.7173566014709,121.17567241580377,2.0,381.1494686708401,0.95,,2.4986701801314632,wf_oos,2023-01-01,2023-01-01,2024-01-01,2024-01-01,2025-01-01,
signal_momentum,Правило: momentum,rule,,5,20,RUB->KZT,signal_momentum,wf_2024,248,31,38,0.1935483870967742,0.1532258064516129,0.13741935483870965,1.263157894736842,1.4084507042253525,28.808289597908725,31,97.06858761222186,31,313.81163248827096,1068.9561520682412,1024.0329455323417,859.3069977820799,0.11764705882352942,11.764705882352942,51,0.6078431372549019,0.0,2.0,0.6078431372549019,0.0196078431372549,0.45161290322580644,0.6078431372549019,0.45161290322580644,1.7982365639669933,fixed,228,25,6,20,weekly_count_matched,0.2,0.17800000000000002,1.1235955056179774,51.76699659967131,22.46821868165916,1024.0329455323417,1099.0056479639056,179.24418278113995,2.0,381.1494686708401,0.95,,1.7982365639669933,wf_oos,2023-01-01,2023-01-01,2024-01-01,2024-01-01,2025-01-01,
signal_momentum,Правило: momentum,rule,,5,20,RUB->TJS,signal_momentum,wf_2024,248,34,46,0.17647058823529413,0.18548387096774194,0.18235294117647058,0.9514066496163683,0.9677419354838711,65.95751120719355,34,101.49165893575571,34,218.06977098579654,794.0950905318234,755.4570422006435,616.6628400152945,0.11764705882352942,11.764705882352942,51,0.6666666666666666,0.0,2.0,0.6470588235294118,0.058823529411764705,0.5294117647058824,0.6666666666666666,0.5294117647058824,2.1515143725625756,fixed,228,27,7,20,weekly_count_matched,0.2222222222222222,0.137037037037037,1.6216216216216217,97.8250665035128,62.61066022280441,710.5706755530982,746.8475835973195,107.76822236915093,2.0,381.1494686708401,0.95,,2.1515143725625756,wf_oos,2023-01-01,2023-01-01,2024-01-01,2024-01-01,2025-01-01,
signal_momentum,Правило: momentum,rule,,5,20,RUB->UZS,signal_momentum,wf_2024,248,35,45,0.17142857142857143,0.1814516129032258,0.17885714285714285,0.9447619047619047,0.9584664536741214,31.913890258328507,35,99.16948767927124,35,316.548315075734,844.7131312882794,841.5498123402288,790.0055734011012,0.11764705882352942,11.764705882352942,51,0.6862745098039216,0.0,2.0,0.6274509803921569,0.0784313725490196,0.5428571428571428,0.6862745098039216,0.5428571428571428,3.090595009587803,fixed,228,27,8,20,weekly_count_matched,0.2222222222222222,0.10185185185185183,2.181818181818182,57.12749584152015,-7.858217577033406,841.5498123402288,875.4160452094663,132.71817915702874,2.0,381.1494686708401,0.95,,3.090595009587803,wf_oos,2023-01-01,2023-01-01,2024-01-01,2024-01-01,2025-01-01,
signal_momentum,Правило: momentum,rule,,5,1,RUB->AMD,signal_momentum,wf_2025,161,24,73,0.5,0.453416149068323,0.4325,1.1027397260273972,1.1560693641618498,-17.370166675582855,24,28.638560928505125,24,54.151878475154625,327.82744640361017,268.0259257027329,205.80931960741154,0.35294117647058826,35.294117647058826,34,0.7058823529411765,0.0,2.0,0.5882352941176471,0.058823529411764705,0.5,0.7058823529411765,0.5,1.950703617654148,fixed,160,24,0,20,weekly_count_matched,0.5,0.2625,1.9047619047619047,-17.370166675582855,-48.16119408799999,268.0259257027329,257.17240263621994,9.083981279391264,2.0,381.1494686708401,0.95,,1.950703617654148,wf_oos,2024-01-01,2024-01-01,2025-01-01,2025-01-01,2025-09-01,
signal_momentum,Правило: momentum,rule,,5,1,RUB->KGS,signal_momentum,wf_2025,161,27,68,0.4444444444444444,0.422360248447205,0.43629629629629624,1.0522875816993462,1.0186757215619695,-7.240808563588801,27,28.739372657048648,27,45.28076162048352,331.42802247946526,315.1844587969588,212.29452813774418,0.35294117647058826,35.294117647058826,34,0.7941176470588235,0.0,2.0,0.6176470588235294,0.08823529411764706,0.5555555555555556,0.7941176470588235,0.5555555555555556,1.3017687875958845,fixed,160,27,0,20,weekly_count_matched,0.4444444444444444,0.2759259259259259,1.6107382550335572,-7.240808563588801,-36.78022106819577,315.1844587969588,259.8283044809898,-81.17289612733099,2.0,381.1494686708401,0.95,,1.3017687875958845,wf_oos,2024-01-01,2024-01-01,2025-01-01,2025-01-01,2025-09-01,
signal_momentum,Правило: momentum,rule,,5,1,RUB->KZT,signal_momentum,wf_2025,161,25,70,0.56,0.43478260869565216,0.4368,1.2880000000000003,1.2820512820512822,20.83887427506972,25,38.736059734103456,25,30.394511921572413,218.96067157735732,184.9128481811635,128.31964902138137,0.411764705882353,41.1764705882353,34,0.7352941176470589,0.0,2.0,0.5588235294117647,0.058823529411764705,0.44,0.7352941176470589,0.44,2.1684113965431484,fixed,160,25,0,20,weekly_count_matched,0.56,0.36600000000000005,1.530054644808743,20.83887427506972,-19.66268917884243,184.9128481811635,231.11383238134886,132.90353185428287,2.0,381.1494686708401,0.95,,2.1684113965431484,wf_oos,2024-01-01,2024-01-01,2025-01-01,2025-01-01,2025-09-01,
