experiment,training_horizon,evaluation_horizon,currency,fold,lift,moment_advantage_bps,customer_regret_cvar_95_bps,signals_per_week,lift_at_risk,cluster_rate
reversal,,1,KGS,wf_oos,0.8796934865900383,-20.778630675938324,133.43387694028542,0.21739130434782608,1.71852738395118,0.06666666666666667
reversal,,1,KZT,wf_oos,1.193921193921194,-21.650938368338043,138.13448746221036,0.2391304347826087,3.047775526493277,0.030303030303030304
reversal,,1,TJS,wf_oos,0.9085872576177285,-16.143510438989896,133.33347946735907,0.2028985507246377,2.0558445310968096,0.03571428571428571
reversal,,1,UZS,wf_oos,0.9219148001756698,-15.846609527191418,133.0214785509476,0.2391304347826087,1.8793452611959491,0.06060606060606061
seasonality,,1,AMD,wf_oos,0.9838360273287786,1.6572764472163513,167.43008479758117,0.9855072463768116,1.1337871990263761,0.8382352941176471
seasonality,,1,KGS,wf_oos,0.9605388388608244,2.128886310165595,167.69238001407837,1.1376811594202898,1.0755238494561976,0.8152866242038217
seasonality,,1,KZT,wf_oos,0.9786302431463723,0.19481584370667612,240.7579197752868,1.1231884057971016,0.8922686909672556,0.832258064516129
seasonality,,1,TJS,wf_oos,1.0187190464198774,1.4729000846319,218.04972802401517,0.9565217391304348,1.2525686635218778,0.8333333333333334
seasonality,,1,UZS,wf_oos,0.9986028568449588,1.1072753497723264,246.62359596254447,1.0072463768115942,1.0283673210144637,0.8273381294964028
catboost_a,5.0,3,AMD,wf_oos,0.848093083387201,11.651795756970133,528.5791351982937,0.6594202898550725,0.8874282149648636,0.6373626373626373
catboost_a,5.0,3,KGS,wf_oos,0.8087532747726922,5.004190080999792,432.4581058315591,0.7463768115942029,1.1958448297305784,0.6116504854368932
catboost_a,5.0,3,KZT,wf_oos,0.7682882882882882,6.725519106323139,493.72435665039086,0.7246376811594203,1.0587975069338686,0.6
catboost_a,5.0,3,TJS,wf_oos,0.9216981848560796,7.572999219880339,534.7138184069706,0.717391304347826,1.0775131541636251,0.6464646464646465
catboost_a,5.0,3,UZS,wf_oos,0.8083083964090829,3.1646029450345217,635.632283986916,0.6666666666666666,0.5260043232610667,0.6195652173913043
catboost_ab,5.0,3,AMD,wf_oos,0.9013310433662516,22.23357020104138,456.8418537501454,0.9927536231884058,1.0882477749551582,0.7956204379562044
catboost_ab,5.0,3,KGS,wf_oos,0.9616823374785157,19.70512703674808,402.6076350654037,1.1376811594202898,1.5109727968906839,0.7707006369426752
catboost_ab,5.0,3,KZT,wf_oos,0.9849849849849849,20.75350069720104,430.78842361251816,1.0217391304347827,1.5967147034659288,0.7801418439716312
catboost_ab,5.0,3,TJS,wf_oos,0.8621553884711779,21.884273577607196,493.08404846237016,0.8913043478260869,1.0135881030084692,0.7560975609756098
catboost_ab,5.0,3,UZS,wf_oos,0.9351656497690596,18.80811127953428,541.2818449772419,1.0289855072463767,0.8173435099156439,0.8098591549295775
catboost_abc,5.0,3,AMD,wf_oos,0.7350140056022408,1.513144621992449,312.0226519246494,0.15217391304347827,1.2265693037304877,0.5714285714285714
catboost_abc,5.0,3,KGS,wf_oos,1.2250233426704014,18.728200700135773,284.6187616226037,0.2463768115942029,1.5433600611578502,0.6764705882352942
catboost_abc,5.0,3,KZT,wf_oos,1.7237237237237237,27.77774159713115,215.5966397019582,0.08695652173913043,0.8851459850544801,0.6666666666666666
catboost_abc,5.0,3,TJS,wf_oos,0.9085872576177284,1.4708724951257033,339.91524531330475,0.13768115942028986,1.057910547514876,0.5789473684210527
catboost_abc,5.0,3,UZS,wf_oos,0.8852901484480431,0.7328884371973449,292.18788052672755,0.1956521739130435,1.1787309389171148,0.6666666666666666
catboost_abcd,5.0,3,AMD,wf_oos,0.9507246376811593,6.635857467162848,381.24024550174784,0.6666666666666666,0.9664875728178497,0.75
catboost_abcd,5.0,3,KGS,wf_oos,0.9042606516290728,6.715583058942684,306.9835765049338,0.6884057971014492,1.0538890009872979,0.6210526315789474
catboost_abcd,5.0,3,KZT,wf_oos,1.0745290745290745,2.3086190670747957,358.7787558293325,0.6376811594202898,1.1420767767141315,0.625
catboost_abcd,5.0,3,TJS,wf_oos,0.9085872576177284,16.170814420900715,259.0135271688315,0.5507246376811594,1.6914089071284812,0.6578947368421053
catboost_abcd,5.0,3,UZS,wf_oos,1.0499952923453535,13.477398111219594,301.93526816226733,0.6231884057971014,1.2738193128362034,0.6744186046511628
level,,3,AMD,wf_oos,0.7115561118064248,21.23974605520655,494.90379524666093,1.0217391304347827,1.386831499683036,0.8865248226950354
level,,3,KGS,wf_oos,0.636331569664903,18.75771298741822,596.8452903518903,0.9782608695652174,0.8981052943045397,0.8888888888888888
level,,3,KZT,wf_oos,0.8489373351251803,18.13064436364337,619.8942847678799,1.3115942028985508,1.3030562697850823,0.8950276243093923
level,,3,TJS,wf_oos,0.7543564794338788,31.366607333149755,570.7172184189524,0.6159420289855072,1.4429690117705682,0.9058823529411765
level,,3,UZS,wf_oos,0.7320668535243434,21.150993449340657,515.3139781911606,1.1304347826086956,1.867281961295172,0.8910256410256411
logreg_a,5.0,3,AMD,wf_oos,0.8792256142963514,5.948471873400855,428.8997886740853,0.572463768115942,0.8621763562628718,0.569620253164557
